Potential applied (V),Index,WE(1).Current (A),WE(1).Potential (V),Time (s),Current range,,ABS,ABS /Area,LOG J,,log j,Potential
-0.498657227,1019,-2.08E-05,-0.499359131,1064.425314,10 µA,,2.08E-05,2.64E-05,-4.577775511,,-4.57692,-0.49929
-0.498504639,1020,-2.08E-05,-0.498931885,1064.577902,10 µA,,2.08E-05,2.65E-05,-4.576500798,,-4.57726,-0.49914
-0.498352051,1021,-2.07E-05,-0.498962402,1064.73049,10 µA,,2.07E-05,2.64E-05,-4.578670042,,-4.57759,-0.49899
-0.498199463,1022,-2.08E-05,-0.498748779,1064.883078,10 µA,,2.08E-05,2.65E-05,-4.576819126,,-4.57794,-0.49884
-0.498046875,1023,-2.07E-05,-0.498901367,1065.035666,10 µA,,2.07E-05,2.64E-05,-4.578158656,,-4.57829,-0.49868
-0.497894287,1024,-2.07E-05,-0.498657227,1065.188254,10 µA,,2.07E-05,2.63E-05,-4.579502331,,-4.57861,-0.49853
-0.497741699,1025,-2.07E-05,-0.49798584,1065.340842,10 µA,,2.07E-05,2.64E-05,-4.578094775,,-4.57897,-0.49838
-0.497589111,1026,-2.07E-05,-0.498168945,1065.49343,10 µA,,2.07E-05,2.63E-05,-4.58014364,,-4.57929,-0.49823
-0.497436523,1027,-2.06E-05,-0.49822998,1065.646018,10 µA,,2.06E-05,2.63E-05,-4.58052888,,-4.57964,-0.49808
-0.497283936,1028,-2.07E-05,-0.498077393,1065.798606,10 µA,,2.07E-05,2.63E-05,-4.579758741,,-4.57999,-0.49793
-0.497131348,1029,-2.06E-05,-0.497680664,1065.951194,10 µA,,2.06E-05,2.62E-05,-4.581686657,,-4.58032,-0.49777
-0.49697876,1030,-2.07E-05,-0.497711182,1066.103782,10 µA,,2.07E-05,2.64E-05,-4.578989964,,-4.58068,-0.49762
-0.496826172,1031,-2.06E-05,-0.497558594,1066.25637,10 µA,,2.06E-05,2.62E-05,-4.581622255,,-4.58102,-0.49747
-0.496673584,1032,-2.06E-05,-0.497192383,1066.408958,10 µA,,2.06E-05,2.62E-05,-4.581171708,,-4.58137,-0.49732
-0.496520996,1033,-2.06E-05,-0.497375488,1066.561546,10 µA,,2.06E-05,2.62E-05,-4.581622255,,-4.58172,-0.49717
-0.496368408,1034,-2.05E-05,-0.4972229,1066.714134,10 µA,,2.05E-05,2.61E-05,-4.583752578,,-4.58206,-0.49702
-0.49621582,1035,-2.06E-05,-0.497039795,1066.866722,10 µA,,2.06E-05,2.62E-05,-4.581622255,,-4.58242,-0.49686
-0.496063232,1036,-2.05E-05,-0.497161865,1067.01931,10 µA,,2.05E-05,2.61E-05,-4.583170543,,-4.58277,-0.49671
-0.495910645,1037,-2.05E-05,-0.496673584,1067.171898,10 µA,,2.05E-05,2.61E-05,-4.58401151,,-4.58311,-0.49656
-0.495758057,1038,-2.05E-05,-0.496612549,1067.324486,10 µA,,2.05E-05,2.61E-05,-4.583235175,,-4.58347,-0.49641
-0.495605469,1039,-2.05E-05,-0.49621582,1067.477074,10 µA,,2.05E-05,2.60E-05,-4.584270597,,-4.5838,-0.49626
-0.495452881,1040,-2.05E-05,-0.496154785,1067.629662,10 µA,,2.05E-05,2.61E-05,-4.583170543,,-4.58417,-0.49611
-0.495300293,1041,-2.05E-05,-0.495880127,1067.78225,10 µA,,2.05E-05,2.61E-05,-4.583687869,,-4.58452,-0.49595
-0.495147705,1042,-2.04E-05,-0.495941162,1067.934838,10 µA,,2.04E-05,2.60E-05,-4.585763354,,-4.58487,-0.4958
-0.494995117,1043,-2.05E-05,-0.495391846,1068.087426,10 µA,,2.05E-05,2.61E-05,-4.583623169,,-4.58524,-0.49565
-0.494842529,1044,-2.04E-05,-0.495483398,1068.240014,10 µA,,2.04E-05,2.59E-05,-4.586479099,,-4.58558,-0.4955
-0.494689941,1045,-2.04E-05,-0.494995117,1068.392602,10 µA,,2.04E-05,2.60E-05,-4.584724371,,-4.58594,-0.49535
-0.494537354,1046,-2.04E-05,-0.495727539,1068.54519,10 µA,,2.04E-05,2.60E-05,-4.585763354,,-4.58631,-0.4952
-0.494384766,1047,-2.03E-05,-0.4949646,1068.697778,10 µA,,2.03E-05,2.59E-05,-4.587522293,,-4.58664,-0.49504
-0.494232178,1048,-2.04E-05,-0.494995117,1068.850366,10 µA,,2.04E-05,2.60E-05,-4.585503375,,-4.58702,-0.49489
-0.49407959,1049,-2.02E-05,-0.494995117,1069.002954,10 µA,,2.02E-05,2.57E-05,-4.589485061,,-4.58735,-0.49474
-0.493927002,1050,-2.03E-05,-0.494812012,1069.155542,10 µA,,2.03E-05,2.58E-05,-4.588306336,,-4.58771,-0.49459
-0.493774414,1051,-2.03E-05,-0.494415283,1069.30813,10 µA,,2.03E-05,2.59E-05,-4.586804828,,-4.58808,-0.49444
-0.493621826,1052,-2.02E-05,-0.494110107,1069.460718,10 µA,,2.02E-05,2.57E-05,-4.590075626,,-4.58843,-0.49429
-0.493469238,1053,-2.03E-05,-0.494140625,1069.613306,10 µA,,2.03E-05,2.59E-05,-4.587261259,,-4.5888,-0.49413
-0.49331665,1054,-2.02E-05,-0.493774414,1069.765894,10 µA,,2.02E-05,2.57E-05,-4.589878682,,-4.58915,-0.49398
-0.493164063,1055,-2.02E-05,-0.49395752,1069.918482,10 µA,,2.02E-05,2.57E-05,-4.589747435,,-4.58952,-0.49383
-0.493011475,1056,-2.02E-05,-0.493835449,1070.07107,10 µA,,2.02E-05,2.58E-05,-4.589157317,,-4.58988,-0.49368
-0.492858887,1057,-2.01E-05,-0.493560791,1070.223658,10 µA,,2.01E-05,2.56E-05,-4.591390874,,-4.59022,-0.49353
-0.492706299,1058,-2.02E-05,-0.49331665,1070.376246,10 µA,,2.02E-05,2.58E-05,-4.588960788,,-4.5906,-0.49338
-0.492553711,1059,-2.01E-05,-0.49331665,1070.528834,10 µA,,2.01E-05,2.56E-05,-4.591127505,,-4.59095,-0.49323
-0.492401123,1060,-2.01E-05,-0.493225098,1070.681422,10 µA,,2.01E-05,2.56E-05,-4.592181938,,-4.59132,-0.49307
-0.492248535,1061,-2.02E-05,-0.492889404,1070.83401,10 µA,,2.02E-05,2.57E-05,-4.590601247,,-4.59169,-0.49292
-0.492095947,1062,-2.01E-05,-0.492675781,1070.986598,10 µA,,2.01E-05,2.56E-05,-4.59237993,,-4.59205,-0.49277
-0.491943359,1063,-2.02E-05,-0.492736816,1071.139186,10 µA,,2.02E-05,2.57E-05,-4.590601247,,-4.59242,-0.49262
-0.491790771,1064,-2.01E-05,-0.492553711,1071.291774,10 µA,,2.01E-05,2.57E-05,-4.590864296,,-4.59279,-0.49247
-0.491638184,1065,-2.00E-05,-0.492370605,1071.444362,10 µA,,2.00E-05,2.55E-05,-4.593371244,,-4.59315,-0.49232
-0.491485596,1066,-2.01E-05,-0.491882324,1071.59695,10 µA,,2.01E-05,2.56E-05,-4.59191809,,-4.59352,-0.49216
-0.491333008,1067,-2.00E-05,-0.49206543,1071.749538,10 µA,,2.00E-05,2.54E-05,-4.594895667,,-4.59387,-0.49201
-0.49118042,1068,-2.00E-05,-0.491790771,1071.902126,10 µA,,2.00E-05,2.55E-05,-4.593040554,,-4.59425,-0.49186
-0.491027832,1069,-2.00E-05,-0.491607666,1072.054714,10 µA,,2.00E-05,2.54E-05,-4.594563815,,-4.59461,-0.49171
-0.490875244,1070,-1.99E-05,-0.491882324,1072.207302,10 µA,,1.99E-05,2.53E-05,-4.596292221,,-4.59498,-0.49156
-0.490722656,1071,-1.99E-05,-0.491455078,1072.35989,10 µA,,1.99E-05,2.54E-05,-4.595227773,,-4.59535,-0.49141
-0.490570068,1072,-1.99E-05,-0.491271973,1072.512478,10 µA,,1.99E-05,2.53E-05,-4.596558741,,-4.5957,-0.49125
-0.49041748,1073,-1.99E-05,-0.491394043,1072.665066,10 µA,,1.99E-05,2.53E-05,-4.596692062,,-4.59609,-0.4911
-0.490264893,1074,-1.99E-05,-0.490997314,1072.817654,10 µA,,1.99E-05,2.54E-05,-4.595161331,,-4.59647,-0.49095
-0.490112305,1075,-1.98E-05,-0.490600586,1072.970242,10 µA,,1.98E-05,2.52E-05,-4.597960661,,-4.59683,-0.4908
-0.489959717,1076,-1.99E-05,-0.490661621,1073.12283,10 µA,,1.99E-05,2.53E-05,-4.596358835,,-4.59721,-0.49065
-0.489807129,1077,-1.98E-05,-0.490447998,1073.275418,10 µA,,1.98E-05,2.52E-05,-4.599165919,,-4.59756,-0.4905
-0.489654541,1078,-1.98E-05,-0.490447998,1073.428006,10 µA,,1.98E-05,2.53E-05,-4.597426062,,-4.59794,-0.49034
-0.489501953,1079,-1.98E-05,-0.490234375,1073.580594,10 µA,,1.98E-05,2.53E-05,-4.597693279,,-4.59833,-0.49019
-0.489349365,1080,-1.98E-05,-0.490112305,1073.733182,10 µA,,1.98E-05,2.52E-05,-4.599434209,,-4.59869,-0.49004
-0.489196777,1081,-1.98E-05,-0.489959717,1073.88577,10 µA,,1.98E-05,2.52E-05,-4.59829512,,-4.59908,-0.48989
-0.489044189,1082,-1.98E-05,-0.489501953,1074.038358,10 µA,,1.98E-05,2.52E-05,-4.599098873,,-4.59945,-0.48974
-0.488891602,1083,-1.97E-05,-0.489318848,1074.190946,10 µA,,1.97E-05,2.51E-05,-4.600576295,,-4.59981,-0.48959
-0.488739014,1084,-1.98E-05,-0.489532471,1074.343534,10 µA,,1.98E-05,2.51E-05,-4.599501308,,-4.60019,-0.48943
-0.488586426,1085,-1.97E-05,-0.489624023,1074.496122,10 µA,,1.97E-05,2.51E-05,-4.601047439,,-4.60056,-0.48928
-0.488433838,1086,-1.98E-05,-0.489135742,1074.64871,10 µA,,1.98E-05,2.52E-05,-4.599434209,,-4.60094,-0.48913
-0.48828125,1087,-1.97E-05,-0.488616943,1074.801298,10 µA,,1.97E-05,2.51E-05,-4.600307298,,-4.60132,-0.48898
-0.488128662,1088,-1.96E-05,-0.488861084,1074.953886,10 µA,,1.96E-05,2.50E-05,-4.602261307,,-4.60169,-0.48883
-0.487976074,1089,-1.97E-05,-0.488586426,1075.106474,10 µA,,1.97E-05,2.51E-05,-4.600441776,,-4.60208,-0.48868
-0.487823486,1090,-1.95E-05,-0.488342285,1075.259062,10 µA,,1.95E-05,2.49E-05,-4.604359842,,-4.60245,-0.48852
-0.487670898,1091,-1.96E-05,-0.487915039,1075.41165,10 µA,,1.96E-05,2.50E-05,-4.602328843,,-4.60285,-0.48837
-0.487518311,1092,-1.96E-05,-0.488464355,1075.564238,10 µA,,1.96E-05,2.49E-05,-4.603817313,,-4.60322,-0.48822
-0.487365723,1093,-1.95E-05,-0.487884521,1075.716826,10 µA,,1.95E-05,2.48E-05,-4.604699268,,-4.60361,-0.48807
-0.487213135,1094,-1.96E-05,-0.487640381,1075.869414,10 µA,,1.96E-05,2.49E-05,-4.603004788,,-4.60401,-0.48792
-0.487060547,1095,-1.95E-05,-0.488067627,1076.022002,10 µA,,1.95E-05,2.48E-05,-4.605991508,,-4.60438,-0.48777
-0.486907959,1096,-1.95E-05,-0.487731934,1076.17459,10 µA,,1.95E-05,2.48E-05,-4.605446938,,-4.60477,-0.48761
-0.486755371,1097,-1.95E-05,-0.487579346,1076.327178,10 µA,,1.95E-05,2.49E-05,-4.604224147,,-4.60517,-0.48746
-0.486602783,1098,-1.94E-05,-0.487243652,1076.479766,10 µA,,1.94E-05,2.47E-05,-4.607082701,,-4.60555,-0.48731
-0.486450195,1099,-1.95E-05,-0.4871521,1076.632354,10 µA,,1.95E-05,2.48E-05,-4.604767184,,-4.60596,-0.48716
-0.486297607,1100,-1.94E-05,-0.487091064,1076.784942,10 µA,,1.94E-05,2.47E-05,-4.606604966,,-4.60633,-0.48701
-0.48614502,1101,-1.94E-05,-0.486816406,1076.93753,10 µA,,1.94E-05,2.47E-05,-4.607219293,,-4.60673,-0.48686
-0.485992432,1102,-1.94E-05,-0.486846924,1077.090118,10 µA,,1.94E-05,2.47E-05,-4.607560961,,-4.60713,-0.4867
-0.485839844,1103,-1.94E-05,-0.486572266,1077.242706,10 µA,,1.94E-05,2.46E-05,-4.608313579,,-4.60751,-0.48655
-0.485687256,1104,-1.94E-05,-0.48626709,1077.395294,10 µA,,1.94E-05,2.47E-05,-4.606536762,,-4.60793,-0.4864
-0.485534668,1105,-1.94E-05,-0.486236572,1077.547882,10 µA,,1.94E-05,2.46E-05,-4.608313579,,-4.6083,-0.48625
-0.48538208,1106,-1.93E-05,-0.485992432,1077.70047,10 µA,,1.93E-05,2.45E-05,-4.609960195,,-4.6087,-0.4861
-0.485229492,1107,-1.94E-05,-0.485809326,1077.853058,10 µA,,1.94E-05,2.46E-05,-4.608245105,,-4.6091,-0.48595
-0.485076904,1108,-1.93E-05,-0.485443115,1078.005646,10 µA,,1.93E-05,2.45E-05,-4.610235239,,-4.60948,-0.48579
-0.484924316,1109,-1.93E-05,-0.485351563,1078.158234,10 µA,,1.93E-05,2.46E-05,-4.608724648,,-4.60989,-0.48564
-0.484771729,1110,-1.93E-05,-0.485015869,1078.310822,10 µA,,1.93E-05,2.45E-05,-4.609960195,,-4.61028,-0.48549
-0.484619141,1111,-1.92E-05,-0.485321045,1078.46341,10 µA,,1.92E-05,2.45E-05,-4.611613078,,-4.61067,-0.48534
-0.484466553,1112,-1.93E-05,-0.484832764,1078.615998,10 µA,,1.93E-05,2.46E-05,-4.609685325,,-4.61108,-0.48519
-0.484313965,1113,-1.92E-05,-0.484771729,1078.768586,10 µA,,1.92E-05,2.44E-05,-4.612856881,,-4.61146,-0.48504
-0.484161377,1114,-1.92E-05,-0.484527588,1078.921174,10 µA,,1.92E-05,2.44E-05,-4.611889171,,-4.61188,-0.48488
-0.484008789,1115,-1.92E-05,-0.48526001,1079.073762,10 µA,,1.92E-05,2.44E-05,-4.612511023,,-4.61228,-0.48473
-0.483856201,1116,-1.91E-05,-0.484283447,1079.22635,10 µA,,1.91E-05,2.43E-05,-4.613826753,,-4.61268,-0.48458
-0.483703613,1117,-1.92E-05,-0.484283447,1079.378938,10 µA,,1.92E-05,2.44E-05,-4.612441884,,-4.61309,-0.48443
-0.483551025,1118,-1.91E-05,-0.484313965,1079.531526,10 µA,,1.91E-05,2.43E-05,-4.614312502,,-4.61347,-0.48428
-0.483398438,1119,-1.91E-05,-0.484222412,1079.684114,10 µA,,1.91E-05,2.43E-05,-4.614312502,,-4.6139,-0.48413
-0.48324585,1120,-1.91E-05,-0.483856201,1079.836702,10 µA,,1.91E-05,2.43E-05,-4.613549426,,-4.6143,-0.48398
-0.483093262,1121,-1.90E-05,-0.483734131,1079.98929,10 µA,,1.90E-05,2.42E-05,-4.616260951,,-4.6147,-0.48382
-0.482940674,1122,-1.91E-05,-0.483764648,1080.141878,10 µA,,1.91E-05,2.43E-05,-4.613549426,,-4.61511,-0.48367
-0.482788086,1123,-1.90E-05,-0.483459473,1080.294466,10 µA,,1.90E-05,2.42E-05,-4.616121485,,-4.61551,-0.48352
-0.482635498,1124,-1.91E-05,-0.483184814,1080.447054,10 µA,,1.91E-05,2.43E-05,-4.615146481,,-4.61593,-0.48337
-0.48248291,1125,-1.90E-05,-0.483062744,1080.599642,10 µA,,1.90E-05,2.42E-05,-4.615842689,,-4.61635,-0.48322
-0.482330322,1126,-1.90E-05,-0.483062744,1080.75223,10 µA,,1.90E-05,2.41E-05,-4.617238463,,-4.61674,-0.48307
-0.482177734,1127,-1.90E-05,-0.482849121,1080.904818,10 µA,,1.90E-05,2.42E-05,-4.615912372,,-4.61717,-0.48291
-0.482025146,1128,-1.89E-05,-0.483001709,1081.057406,10 µA,,1.89E-05,2.41E-05,-4.618708869,,-4.61757,-0.48276
-0.481872559,1129,-1.89E-05,-0.482543945,1081.209994,10 µA,,1.89E-05,2.41E-05,-4.618779012,,-4.61798,-0.48261
-0.481719971,1130,-1.89E-05,-0.482666016,1081.362582,10 µA,,1.89E-05,2.41E-05,-4.617938035,,-4.61839,-0.48246
-0.481567383,1131,-1.89E-05,-0.48248291,1081.51517,10 µA,,1.89E-05,2.41E-05,-4.618849167,,-4.61879,-0.48231
-0.481414795,1132,-1.90E-05,-0.482025146,1081.667758,10 µA,,1.90E-05,2.41E-05,-4.617238463,,-4.61921,-0.48216
-0.481262207,1133,-1.89E-05,-0.4815979,1081.820346,10 µA,,1.89E-05,2.41E-05,-4.618708869,,-4.61962,-0.482
-0.481109619,1134,-1.88E-05,-0.4815979,1081.972934,10 µA,,1.88E-05,2.39E-05,-4.621100132,,-4.62003,-0.48185
-0.480957031,1135,-1.89E-05,-0.481536865,1082.125522,10 µA,,1.89E-05,2.40E-05,-4.6190597,,-4.62045,-0.4817
-0.480804443,1136,-0.00001875,-0.481506348,1082.27811,10 µA,,0.00001875,2.39E-05,-4.622088609,,-4.62086,-0.48155
-0.480651855,1137,-1.88E-05,-0.481384277,1082.430698,10 µA,,1.88E-05,2.40E-05,-4.619973191,,-4.62129,-0.4814
-0.480499268,1138,-1.88E-05,-0.480926514,1082.583286,10 µA,,1.88E-05,2.39E-05,-4.621382324,,-4.62171,-0.48125
-0.48034668,1139,-1.87E-05,-0.480957031,1082.735874,10 µA,,1.87E-05,2.38E-05,-4.6230085,,-4.62211,-0.48109
-0.480194092,1140,-1.87E-05,-0.480560303,1082.888462,10 µA,,1.87E-05,2.38E-05,-4.622583693,,-4.62256,-0.48094
-0.480041504,1141,-1.87E-05,-0.480438232,1083.04105,10 µA,,1.87E-05,2.38E-05,-4.6230085,,-4.62296,-0.48079
-0.479888916,1142,-1.87E-05,-0.480529785,1083.193638,10 µA,,1.87E-05,2.38E-05,-4.623788394,,-4.62339,-0.48064
-0.479736328,1143,-1.87E-05,-0.48034668,1083.346226,10 µA,,1.87E-05,2.38E-05,-4.6230085,,-4.6238,-0.48049
-0.47958374,1144,-1.86E-05,-0.480224609,1083.498814,10 µA,,1.86E-05,2.37E-05,-4.625922524,,-4.62422,-0.48034
-0.479431152,1145,-1.87E-05,-0.480224609,1083.651402,10 µA,,1.87E-05,2.38E-05,-4.6230085,,-4.62465,-0.48018
-0.479278564,1146,-1.85E-05,-0.479919434,1083.80399,10 µA,,1.85E-05,2.36E-05,-4.627065029,,-4.62506,-0.48003
-0.479125977,1147,-1.86E-05,-0.479827881,1083.956578,10 µA,,1.86E-05,2.37E-05,-4.626065173,,-4.62548,-0.47988
-0.478973389,1148,-1.86E-05,-0.479553223,1084.109166,10 µA,,1.86E-05,2.37E-05,-4.624854148,,-4.62592,-0.47973
-0.478820801,1149,-1.85E-05,-0.479400635,1084.261754,10 µA,,1.85E-05,2.35E-05,-4.628712663,,-4.62633,-0.47958
-0.478668213,1150,-1.86E-05,-0.479522705,1084.414342,10 µA,,1.86E-05,2.37E-05,-4.624925291,,-4.62678,-0.47943
-0.478515625,1151,-1.85E-05,-0.479248047,1084.56693,10 µA,,1.85E-05,2.36E-05,-4.627422679,,-4.62719,-0.47927
-0.478363037,1152,-1.85E-05,-0.479064941,1084.719518,10 µA,,1.85E-05,2.36E-05,-4.626993534,,-4.62762,-0.47912
-0.478210449,1153,-1.85E-05,-0.479064941,1084.872106,10 µA,,1.85E-05,2.36E-05,-4.627494244,,-4.62805,-0.47897
-0.478057861,1154,-1.84E-05,-0.478729248,1085.024694,10 µA,,1.84E-05,2.34E-05,-4.62993451,,-4.62847,-0.47882
-0.477905273,1155,-1.85E-05,-0.478424072,1085.177282,10 µA,,1.85E-05,2.36E-05,-4.62763741,,-4.62892,-0.47867
-0.477752686,1156,-1.85E-05,-0.478057861,1085.32987,10 µA,,1.85E-05,2.35E-05,-4.628067192,,-4.62934,-0.47852
-0.477600098,1157,-1.83E-05,-0.478515625,1085.482458,10 µA,,1.83E-05,2.34E-05,-4.631520844,,-4.62977,-0.47836
-0.47744751,1158,-1.85E-05,-0.477722168,1085.635046,10 µA,,1.85E-05,2.35E-05,-4.628784442,,-4.63022,-0.47821
-0.477294922,1159,-1.83E-05,-0.477996826,1085.787634,10 µA,,1.83E-05,2.33E-05,-4.631809892,,-4.63064,-0.47806
-0.477142334,1160,-1.84E-05,-0.477783203,1085.940222,10 µA,,1.84E-05,2.34E-05,-4.630294532,,-4.63109,-0.47791
-0.476989746,1161,-1.84E-05,-0.477783203,1086.09281,10 µA,,1.84E-05,2.34E-05,-4.631087633,,-4.63153,-0.47776
-0.476837158,1162,-1.83E-05,-0.477539063,1086.245398,10 µA,,1.83E-05,2.33E-05,-4.63231619,,-4.63195,-0.47761
-0.47668457,1163,-1.84E-05,-0.477203369,1086.397986,10 µA,,1.84E-05,2.34E-05,-4.629862542,,-4.6324,-0.47745
-0.476531982,1164,-1.82E-05,-0.477783203,1086.550574,10 µA,,1.82E-05,2.32E-05,-4.634783778,,-4.63281,-0.4773
-0.476379395,1165,-1.83E-05,-0.477111816,1086.703162,10 µA,,1.83E-05,2.33E-05,-4.632171473,,-4.63326,-0.47715
-0.476226807,1166,-1.83E-05,-0.476501465,1086.85575,10 µA,,1.83E-05,2.33E-05,-4.633475662,,-4.63369,-0.477
-0.476074219,1167,-1.82E-05,-0.476867676,1087.008338,10 µA,,1.82E-05,2.31E-05,-4.635585127,,-4.63411,-0.47685
-0.475921631,1168,-1.83E-05,-0.476654053,1087.160926,10 µA,,1.83E-05,2.33E-05,-4.633403104,,-4.63456,-0.4767
-0.475769043,1169,-1.81E-05,-0.476318359,1087.313514,10 µA,,1.81E-05,2.31E-05,-4.636826491,,-4.63499,-0.47654
-0.475616455,1170,-1.81E-05,-0.476379395,1087.466102,10 µA,,1.81E-05,2.31E-05,-4.636241878,,-4.63543,-0.47639
-0.475463867,1171,-1.82E-05,-0.475891113,1087.61869,10 µA,,1.82E-05,2.32E-05,-4.634129228,,-4.63589,-0.47624
-0.475311279,1172,-1.81E-05,-0.476196289,1087.771278,10 µA,,1.81E-05,2.30E-05,-4.637338674,,-4.63632,-0.47609
-0.475158691,1173,-1.82E-05,-0.475830078,1087.923866,10 µA,,1.82E-05,2.32E-05,-4.635439317,,-4.63678,-0.47594
-0.475006104,1174,-1.81E-05,-0.475708008,1088.076454,10 µA,,1.81E-05,2.30E-05,-4.638364856,,-4.63721,-0.47579
-0.474853516,1175,-1.81E-05,-0.47567749,1088.229042,10 µA,,1.81E-05,2.30E-05,-4.637558366,,-4.63766,-0.47563
-0.474700928,1176,-1.81E-05,-0.475341797,1088.38163,10 µA,,1.81E-05,2.31E-05,-4.637119093,,-4.63811,-0.47548
-0.47454834,1177,-1.80E-05,-0.474945068,1088.534218,10 µA,,1.80E-05,2.29E-05,-4.640424522,,-4.63855,-0.47533
-0.474395752,1178,-1.81E-05,-0.475128174,1088.686806,10 µA,,1.81E-05,2.31E-05,-4.636607169,,-4.63901,-0.47518
-0.474243164,1179,-1.80E-05,-0.474609375,1088.839394,10 µA,,1.80E-05,2.29E-05,-4.63976142,,-4.63945,-0.47503
-0.474090576,1180,-1.80E-05,-0.47467041,1088.991982,10 µA,,1.80E-05,2.29E-05,-4.640129685,,-4.6399,-0.47488
-0.473937988,1181,-1.80E-05,-0.474395752,1089.14457,10 µA,,1.80E-05,2.29E-05,-4.639687805,,-4.64036,-0.47472
-0.4737854,1182,-1.80E-05,-0.474609375,1089.297158,10 µA,,1.80E-05,2.29E-05,-4.641014796,,-4.6408,-0.47457
-0.473632813,1183,-1.80E-05,-0.474151611,1089.449746,10 µA,,1.80E-05,2.29E-05,-4.640350794,,-4.64126,-0.47442
-0.473480225,1184,-1.80E-05,-0.473999023,1089.602334,10 µA,,1.80E-05,2.29E-05,-4.640940968,,-4.64171,-0.47427
-0.473327637,1185,-1.78E-05,-0.473815918,1089.754922,10 µA,,1.78E-05,2.27E-05,-4.643681005,,-4.64214,-0.47412
-0.473175049,1186,-1.79E-05,-0.473846436,1089.90751,10 µA,,1.79E-05,2.28E-05,-4.64116249,,-4.64261,-0.47397
-0.473022461,1187,-1.78E-05,-0.473449707,1090.060098,10 µA,,1.78E-05,2.26E-05,-4.645243887,,-4.64304,-0.47381
-0.472869873,1188,-1.79E-05,-0.473297119,1090.212686,10 µA,,1.79E-05,2.28E-05,-4.642419922,,-4.64351,-0.47366
-0.472717285,1189,-1.78E-05,-0.473327637,1090.365274,10 µA,,1.78E-05,2.27E-05,-4.64405261,,-4.64395,-0.47351
-0.472564697,1190,-1.78E-05,-0.473022461,1090.517862,10 µA,,1.78E-05,2.27E-05,-4.644201341,,-4.6444,-0.47336
-0.472412109,1191,-1.78E-05,-0.472900391,1090.67045,10 µA,,1.78E-05,2.27E-05,-4.644275726,,-4.64487,-0.47321
-0.472259521,1192,-1.77E-05,-0.472595215,1090.823038,10 µA,,1.77E-05,2.25E-05,-4.647486376,,-4.64531,-0.47306
-0.472106934,1193,-1.78E-05,-0.472503662,1090.975626,10 µA,,1.78E-05,2.26E-05,-4.645393026,,-4.64577,-0.4729
-0.471954346,1194,-1.78E-05,-0.472717285,1091.128214,10 µA,,1.78E-05,2.26E-05,-4.645243887,,-4.64624,-0.47275
-0.471801758,1195,-1.77E-05,-0.47253418,1091.280802,10 µA,,1.77E-05,2.25E-05,-4.647111823,,-4.64668,-0.4726
-0.47164917,1196,-1.77E-05,-0.472381592,1091.43339,10 µA,,1.77E-05,2.25E-05,-4.647186708,,-4.64716,-0.47245
-0.471496582,1197,-1.76E-05,-0.472229004,1091.585978,10 µA,,1.76E-05,2.24E-05,-4.649966562,,-4.64761,-0.4723
-0.471343994,1198,-1.76E-05,-0.472259521,1091.738566,10 µA,,1.76E-05,2.24E-05,-4.649138259,,-4.64808,-0.47214
-0.471191406,1199,-1.77E-05,-0.471832275,1091.891154,10 µA,,1.77E-05,2.25E-05,-4.647186708,,-4.64854,-0.47199
-0.471038818,1200,-1.76E-05,-0.471740723,1092.043742,10 µA,,1.76E-05,2.24E-05,-4.650419031,,-4.649,-0.47184
-0.47088623,1201,-1.76E-05,-0.47177124,1092.19633,10 µA,,1.76E-05,2.24E-05,-4.648987828,,-4.64947,-0.47169
-0.470733643,1202,-1.76E-05,-0.471069336,1092.348918,10 µA,,1.76E-05,2.24E-05,-4.650720939,,-4.64994,-0.47154
-0.470581055,1203,-1.75E-05,-0.471343994,1092.501506,10 µA,,1.75E-05,2.23E-05,-4.651854966,,-4.6504,-0.47139
-0.470428467,1204,-1.76E-05,-0.470947266,1092.654094,10 µA,,1.76E-05,2.24E-05,-4.650041941,,-4.65089,-0.47123
-0.470275879,1205,-1.75E-05,-0.471099854,1092.806682,10 µA,,1.75E-05,2.22E-05,-4.653295665,,-4.65135,-0.47108
-0.470123291,1206,-1.76E-05,-0.470672607,1092.95927,10 µA,,1.76E-05,2.23E-05,-4.650796449,,-4.65183,-0.47093
-0.469970703,1207,-1.75E-05,-0.47076416,1093.111858,10 µA,,1.75E-05,2.23E-05,-4.651703592,,-4.65229,-0.47078
-0.469818115,1208,-1.74E-05,-0.47076416,1093.264446,10 µA,,1.74E-05,2.22E-05,-4.653523582,,-4.65275,-0.47063
-0.469665527,1209,-1.75E-05,-0.470092773,1093.417034,10 µA,,1.75E-05,2.22E-05,-4.652764325,,-4.65324,-0.47048
-0.469512939,1210,-1.74E-05,-0.470184326,1093.569622,10 µA,,1.74E-05,2.21E-05,-4.654969836,,-4.65369,-0.47032
-0.469360352,1211,-1.75E-05,-0.470153809,1093.72221,10 µA,,1.75E-05,2.22E-05,-4.653067869,,-4.65419,-0.47017
-0.469207764,1212,-1.74E-05,-0.469390869,1093.874798,10 µA,,1.74E-05,2.21E-05,-4.654664961,,-4.65465,-0.47002
-0.469055176,1213,-1.74E-05,-0.46975708,1094.027386,10 µA,,1.74E-05,2.21E-05,-4.655732961,,-4.65512,-0.46987
-0.468902588,1214,-1.74E-05,-0.469512939,1094.179974,10 µA,,1.74E-05,2.22E-05,-4.654055852,,-4.65561,-0.46972
